Date,Temperature (°C),Rainfall (mm),Humidity (%),Dengue_Cases
2020-11-27,22.63,86.77,48.32,13
2020-11-28,21.26,18.73,49.06,9
2020-11-29,22.4,48.4,51.07,15
2020-11-30,22.49,72.3,47.97,14
2020-12-01,23.34,56.34,50.85,15
2020-12-02,22.99,68.37,44.65,12
2020-12-03,22.42,74.09,47.02,11
2020-12-04,21.87,95.64,58.17,14
2020-12-05,23.33,50.97,58.0,11
2020-12-06,23.56,71.16,47.79,11
2020-12-07,23.66,74.11,44.04,14
2020-12-08,24.15,89.82,42.59,14
2020-12-09,21.47,79.1,53.62,14
2020-12-10,23.16,78.57,52.84,11
2020-12-11,25.96,95.29,50.17,15
2020-12-12,23.12,114.23,60.42,13
2020-12-13,23.37,74.01,53.52,10
2020-12-14,23.53,102.98,50.16,16
2020-12-15,21.2,124.02,57.56,16
2020-12-16,21.55,105.38,51.06,18
2020-12-17,23.69,99.66,52.43,14
2020-12-18,22.12,107.03,58.7,14
2020-12-19,21.21,84.16,61.72,13
2020-12-20,22.86,62.72,55.04,13
2020-12-21,26.29,86.11,50.25,15
2020-12-22,27.16,127.0,51.66,17
2020-12-23,24.02,134.93,60.22,13
2020-12-24,26.66,112.35,48.64,14
2020-12-25,21.55,101.59,59.22,12
2020-12-26,23.91,94.79,63.58,13
2020-12-27,24.07,53.0,58.19,12
2020-12-28,24.81,106.03,65.32,13
2020-12-29,25.1,100.2,72.33,13
2020-12-30,24.79,86.16,61.91,15
2020-12-31,24.66,108.51,59.72,14
2021-01-01,25.67,104.91,48.18,13
2021-01-02,27.51,110.09,59.04,17
2021-01-03,24.54,96.23,62.75,14
2021-01-04,22.92,118.73,62.25,13
2021-01-05,24.96,86.31,54.3,14
2021-01-06,27.22,84.06,61.87,15
2021-01-07,26.7,107.12,65.61,16
2021-01-08,23.88,116.32,56.87,14
2021-01-09,29.13,101.29,62.87,12
2021-01-10,26.22,119.66,57.4,17
2021-01-11,22.8,100.52,62.19,16
2021-01-12,25.19,117.92,61.67,17
2021-01-13,25.63,90.15,62.37,16
2021-01-14,22.89,107.04,68.81,14
2021-01-15,24.55,108.4,63.5,16
2021-01-16,26.57,117.84,59.48,14
2021-01-17,29.58,132.94,74.32,13
2021-01-18,23.58,107.27,61.95,16
2021-01-19,26.26,108.86,63.23,15
2021-01-20,27.21,141.78,57.18,16
2021-01-21,29.89,120.71,71.29,19
2021-01-22,25.29,120.96,69.25,16
2021-01-23,26.57,164.59,73.98,19
2021-01-24,26.04,138.03,64.29,18
2021-01-25,25.51,114.14,70.1,19
2021-01-26,27.89,126.13,75.52,19
2021-01-27,28.09,141.75,63.06,15
2021-01-28,28.31,124.38,70.36,17
2021-01-29,29.43,167.21,61.93,17
2021-01-30,27.48,119.09,69.11,15
2021-01-31,26.52,121.29,65.29,13
2021-02-01,26.87,148.65,75.46,15
2021-02-02,26.24,130.37,68.54,14
2021-02-03,28.79,99.62,64.72,16
2021-02-04,24.62,111.35,63.92,14
2021-02-05,30.33,119.47,68.24,14
2021-02-06,28.35,153.44,70.29,15
2021-02-07,25.52,126.01,68.67,16
2021-02-08,28.51,126.42,77.85,15
2021-02-09,31.74,106.98,71.2,16
2021-02-10,27.59,122.4,73.11,14
2021-02-11,29.5,115.24,70.3,17
2021-02-12,28.58,137.74,78.39,19
2021-02-13,28.91,142.52,75.4,17
2021-02-14,26.65,127.93,69.99,17
2021-02-15,27.84,153.63,73.03,17
2021-02-16,29.1,190.2,78.15,23
2021-02-17,25.64,167.54,88.92,19
2021-02-18,27.5,165.47,68.21,18
2021-02-19,27.32,131.73,71.56,17
2021-02-20,29.37,111.4,76.02,13
2021-02-21,27.72,136.3,79.39,16
2021-02-22,26.35,139.24,63.77,15
2021-02-23,25.22,118.23,75.39,16
2021-02-24,29.46,118.28,84.18,18
2021-02-25,27.64,103.8,72.18,14
2021-02-26,26.7,148.4,74.94,16
2021-02-27,26.46,158.1,72.14,19
2021-02-28,29.6,132.12,76.96,16
2021-03-01,30.74,152.54,82.01,17
2021-03-02,29.07,159.25,72.62,18
2021-03-03,31.37,133.46,67.73,15
2021-03-04,28.83,157.67,74.51,21
2021-03-05,27.99,160.81,81.91,19
2021-03-06,31.69,140.13,78.51,16
2021-03-07,29.42,161.03,73.03,19
2021-03-08,29.69,144.66,74.62,18
2021-03-09,28.87,156.59,72.41,20
2021-03-10,27.75,79.69,79.69,12
2021-03-11,30.58,131.61,82.44,19
2021-03-12,30.5,147.98,81.82,16
2021-03-13,28.72,137.12,75.32,19
2021-03-14,30.94,144.32,82.47,16
2021-03-15,28.24,179.18,74.88,20
2021-03-16,28.61,143.65,75.99,19
2021-03-17,32.33,139.05,82.9,16
2021-03-18,30.56,142.96,79.28,19
2021-03-19,30.03,158.92,83.95,16
2021-03-20,31.73,158.33,80.76,17
2021-03-21,27.68,178.96,82.08,20
2021-03-22,27.95,158.55,83.58,19
2021-03-23,30.15,197.75,89.31,20
2021-03-24,30.01,167.77,81.55,17
2021-03-25,31.48,157.34,81.89,20
2021-03-26,29.56,129.78,80.29,13
2021-03-27,30.02,133.0,79.39,18
2021-03-28,30.12,131.94,85.47,16
2021-03-29,30.2,133.46,72.08,17
2021-03-30,32.42,130.87,77.89,17
2021-03-31,29.57,147.81,77.33,17
2021-04-01,30.8,140.77,71.06,18
2021-04-02,32.95,135.88,79.25,18
2021-04-03,29.18,187.22,83.4,23
2021-04-04,30.72,101.14,82.73,15
2021-04-05,31.98,168.18,71.2,19
2021-04-06,29.15,173.1,79.06,19
2021-04-07,33.25,130.94,78.63,15
2021-04-08,31.1,187.54,74.14,19
2021-04-09,28.98,128.89,76.22,15
2021-04-10,30.82,193.68,78.75,19
2021-04-11,31.7,106.85,80.83,19
2021-04-12,31.71,133.55,85.26,18
2021-04-13,27.73,165.33,79.4,17
2021-04-14,29.46,165.97,82.98,18
2021-04-15,29.31,160.68,78.32,16
2021-04-16,30.91,133.97,81.73,20
2021-04-17,27.42,198.69,76.41,19
2021-04-18,28.72,175.45,79.08,21
2021-04-19,33.02,147.74,78.22,16
2021-04-20,28.43,157.7,83.5,18
2021-04-21,29.03,143.81,87.27,19
2021-04-22,30.24,177.51,71.79,22
2021-04-23,30.3,152.68,81.72,17
2021-04-24,30.96,132.23,86.7,14
2021-04-25,28.64,148.67,73.2,16
2021-04-26,27.28,161.39,87.03,15
2021-04-27,29.94,149.95,89.05,17
2021-04-28,28.75,141.55,81.02,19
2021-04-29,26.69,139.46,92.47,15
2021-04-30,28.63,162.73,78.96,18
2021-05-01,30.29,115.53,72.52,14
2021-05-02,30.64,170.66,69.4,17
2021-05-03,33.37,165.07,86.49,17
2021-05-04,31.37,101.0,71.28,15
2021-05-05,30.44,136.08,78.73,19
2021-05-06,31.87,158.66,74.25,17
2021-05-07,29.97,139.88,77.17,17
2021-05-08,29.38,170.05,74.52,16
2021-05-09,31.43,133.99,81.84,17
2021-05-10,30.51,136.36,70.27,18
2021-05-11,31.71,169.38,79.79,21
2021-05-12,30.0,144.57,81.85,14
2021-05-13,27.95,151.21,78.86,17
2021-05-14,27.53,134.6,71.68,16
2021-05-15,27.7,104.85,74.11,17
2021-05-16,27.76,145.19,83.13,19
2021-05-17,27.83,149.62,74.58,17
2021-05-18,29.45,148.43,73.14,20
2021-05-19,28.9,140.19,77.07,20
2021-05-20,27.21,107.75,72.91,16
2021-05-21,26.22,154.94,72.35,17
2021-05-22,27.71,168.42,67.09,21
2021-05-23,28.95,121.43,67.78,17
2021-05-24,30.68,137.53,68.74,16
2021-05-25,27.46,132.63,75.84,16
2021-05-26,25.21,124.04,73.88,16
2021-05-27,29.59,129.71,77.4,17
2021-05-28,29.05,118.22,73.61,14
2021-05-29,27.38,113.77,72.4,14
2021-05-30,27.53,121.97,69.84,16
2021-05-31,27.97,119.28,74.21,15
2021-06-01,30.13,105.14,69.74,17
2021-06-02,26.79,106.78,70.46,14
2021-06-03,26.25,123.46,59.66,14
2021-06-04,26.85,133.63,70.57,14
2021-06-05,28.85,112.81,64.09,13
2021-06-06,25.2,122.48,60.67,16
2021-06-07,29.53,114.87,69.72,15
2021-06-08,24.9,100.88,70.76,16
2021-06-09,23.78,130.44,68.58,16
2021-06-10,27.53,140.88,76.61,18
2021-06-11,28.66,125.2,66.03,14
2021-06-12,24.36,129.32,67.62,18
2021-06-13,26.45,117.02,60.48,16
2021-06-14,25.99,116.74,58.97,15
2021-06-15,27.47,115.63,59.05,13
2021-06-16,26.34,131.49,60.24,16
2021-06-17,25.99,116.82,64.71,12
2021-06-18,23.59,101.43,72.54,16
2021-06-19,24.88,71.42,64.42,13
2021-06-20,28.09,78.55,61.08,12
2021-06-21,27.19,78.13,67.57,16
2021-06-22,25.42,130.15,62.56,14
2021-06-23,26.87,146.34,57.48,19
2021-06-24,24.24,84.13,63.45,12
2021-06-25,24.75,81.5,56.56,11
2021-06-26,26.08,109.35,68.19,18
2021-06-27,24.19,135.68,54.28,16
2021-06-28,26.17,138.57,61.85,16
2021-06-29,25.99,76.08,61.31,13
2021-06-30,23.0,63.66,63.38,14
2021-07-01,25.29,130.98,51.68,16
2021-07-02,25.05,130.88,60.67,15
2021-07-03,27.19,85.19,55.46,13
2021-07-04,24.36,78.31,53.1,10
2021-07-05,24.28,111.32,63.84,14
2021-07-06,21.89,53.22,58.52,12
2021-07-07,22.43,69.39,50.93,14
2021-07-08,23.12,109.89,59.62,14
2021-07-09,25.3,98.72,50.58,14
2021-07-10,24.39,101.96,60.03,15
2021-07-11,24.62,49.93,61.4,12
2021-07-12,25.06,92.85,59.4,13
2021-07-13,21.85,57.06,56.93,11
2021-07-14,21.06,62.39,66.75,11
2021-07-15,24.28,116.52,51.44,15
2021-07-16,21.34,67.48,51.61,14
2021-07-17,22.28,64.84,58.6,13
2021-07-18,23.49,76.57,54.03,12
2021-07-19,23.98,78.22,55.26,16
2021-07-20,24.67,70.2,52.45,11
2021-07-21,23.79,100.34,56.95,12
2021-07-22,23.15,81.6,53.9,12
2021-07-23,20.95,81.61,53.55,12
2021-07-24,22.17,73.82,54.9,15
2021-07-25,24.91,118.58,58.09,14
2021-07-26,23.41,65.66,46.45,14
2021-07-27,23.31,104.36,48.18,12
2021-07-28,21.88,92.51,44.5,11
2021-07-29,23.07,104.73,53.17,13
2021-07-30,19.71,102.98,47.27,12
2021-07-31,23.53,88.66,50.1,14
2021-08-01,22.02,61.51,44.97,11
2021-08-02,24.07,57.54,50.7,11
2021-08-03,23.08,56.84,47.92,13
2021-08-04,22.23,37.49,45.12,12
2021-08-05,22.31,71.11,48.65,14
2021-08-06,22.59,89.58,52.99,13
2021-08-07,22.49,87.66,57.56,15
2021-08-08,21.32,94.14,47.2,17
2021-08-09,24.01,40.17,53.69,13
2021-08-10,21.56,91.05,30.53,14
2021-08-11,21.32,78.01,40.34,14
2021-08-12,19.02,80.7,51.79,13
2021-08-13,20.46,99.64,52.85,14
2021-08-14,19.16,55.18,40.82,12
2021-08-15,21.48,95.58,49.66,13
2021-08-16,21.39,55.95,48.47,14
2021-08-17,25.21,52.77,42.55,13
2021-08-18,22.55,63.28,41.66,10
2021-08-19,22.08,24.3,43.51,9
2021-08-20,20.16,51.57,35.9,9
2021-08-21,20.45,48.92,42.98,9
2021-08-22,19.9,43.08,44.47,15
2021-08-23,22.61,61.47,34.41,12
2021-08-24,21.79,43.6,39.35,9
2021-08-25,19.47,55.66,39.14,11
2021-08-26,20.98,34.32,49.19,12
2021-08-27,21.55,41.1,44.3,10
2021-08-28,19.79,44.22,49.03,12
2021-08-29,18.32,32.72,41.96,11
2021-08-30,19.35,41.62,40.9,9
2021-08-31,18.33,43.92,48.76,12
2021-09-01,19.92,34.06,34.94,15
2021-09-02,21.8,47.1,50.66,11
2021-09-03,18.83,38.05,38.79,12
2021-09-04,22.72,58.28,35.93,13
2021-09-05,21.29,47.43,42.73,12
2021-09-06,18.71,42.61,32.53,13
2021-09-07,17.48,38.1,42.6,9
2021-09-08,20.82,37.31,38.09,13
2021-09-09,20.93,67.32,46.08,15
2021-09-10,18.61,45.22,40.54,10
2021-09-11,20.75,54.82,40.12,12
2021-09-12,21.55,62.89,32.93,11
2021-09-13,20.28,51.98,46.28,15
2021-09-14,21.83,24.21,37.17,8
2021-09-15,20.95,96.23,34.03,10
2021-09-16,18.97,72.87,39.63,12
2021-09-17,19.76,59.22,43.8,11
2021-09-18,21.38,24.33,42.19,11
2021-09-19,16.76,32.17,36.48,11
2021-09-20,20.81,59.62,43.74,13
2021-09-21,18.22,45.7,36.87,10
2021-09-22,17.51,20.22,41.78,7
2021-09-23,15.16,40.12,35.26,11
2021-09-24,20.75,52.16,43.89,13
2021-09-25,19.52,39.92,34.74,12
2021-09-26,21.59,96.26,34.19,12
2021-09-27,19.54,72.82,43.88,12
2021-09-28,18.02,0.0,38.53,10
2021-09-29,19.62,71.81,52.13,16
2021-09-30,21.6,29.16,47.33,11
2021-10-01,22.37,25.72,40.2,11
2021-10-02,20.77,73.0,34.59,12
2021-10-03,22.61,28.63,42.57,11
2021-10-04,19.6,36.3,37.41,7
2021-10-05,18.99,33.75,30.0,8
2021-10-06,19.22,69.59,37.86,14
2021-10-07,17.65,50.62,41.35,12
2021-10-08,17.65,25.17,34.33,10
2021-10-09,19.3,81.12,32.95,12
2021-10-10,22.25,32.8,40.23,9
2021-10-11,20.8,41.8,43.01,9
2021-10-12,17.27,60.91,51.09,12
2021-10-13,19.64,66.72,46.2,14
2021-10-14,17.84,59.8,43.64,14
2021-10-15,22.8,51.82,44.17,8
2021-10-16,19.11,51.8,46.67,12
2021-10-17,21.58,13.56,40.0,10
2021-10-18,21.15,83.95,43.82,13
2021-10-19,20.25,62.61,42.97,13
2021-10-20,20.29,63.29,41.55,12
2021-10-21,21.33,72.7,49.71,10
2021-10-22,19.3,77.95,41.3,10
2021-10-23,19.55,68.38,45.61,12
2021-10-24,16.66,64.28,43.53,9
2021-10-25,21.23,73.14,38.97,10
2021-10-26,21.36,61.73,50.25,12
2021-10-27,22.09,101.53,37.78,15
2021-10-28,21.37,73.05,42.34,9
2021-10-29,23.27,40.3,43.02,11
2021-10-30,19.98,46.83,32.79,12
2021-10-31,21.59,69.28,46.91,13
2021-11-01,22.16,66.99,42.35,14
2021-11-02,20.28,45.02,49.1,10
2021-11-03,20.78,63.86,41.24,13
2021-11-04,23.13,50.67,39.45,12
2021-11-05,20.06,73.84,43.23,12
2021-11-06,19.59,28.91,36.81,9
2021-11-07,20.73,119.39,48.35,16
2021-11-08,19.73,84.02,42.68,13
2021-11-09,19.36,54.4,35.53,9
2021-11-10,20.3,79.36,37.96,16
2021-11-11,21.29,76.2,45.03,13
2021-11-12,20.63,67.58,46.36,13
2021-11-13,22.96,79.42,33.37,11
2021-11-14,21.97,56.12,46.91,12
2021-11-15,22.69,45.78,43.82,11
2021-11-16,23.25,58.6,51.47,12
2021-11-17,19.54,69.26,35.79,9
2021-11-18,21.93,28.94,45.73,9
2021-11-19,23.74,85.63,49.64,11
2021-11-20,24.93,58.55,44.72,13
2021-11-21,23.01,77.27,54.41,14
2021-11-22,23.94,46.3,44.57,10
2021-11-23,23.0,51.05,50.44,12
2021-11-24,21.39,73.44,52.34,14
2021-11-25,21.35,57.78,50.21,9
2021-11-26,21.41,64.39,44.44,12
2021-11-27,20.14,65.63,49.55,17
2021-11-28,22.52,44.4,55.27,9
2021-11-29,26.21,54.93,49.89,13
2021-11-30,22.9,52.05,47.67,9
2021-12-01,23.18,49.69,43.9,9
2021-12-02,22.8,105.36,44.88,13
2021-12-03,24.27,81.17,47.65,16
2021-12-04,23.69,69.19,40.69,11
2021-12-05,20.49,85.37,48.39,15
2021-12-06,23.12,49.7,55.06,14
2021-12-07,25.06,80.41,53.74,15
2021-12-08,25.53,81.18,51.32,15
2021-12-09,23.18,42.91,53.17,13
2021-12-10,22.82,111.41,54.95,13
2021-12-11,24.45,60.82,48.66,14
2021-12-12,21.88,124.35,54.12,19
2021-12-13,22.53,58.75,58.7,15
2021-12-14,23.84,93.41,56.47,14
2021-12-15,24.45,80.03,50.71,14
2021-12-16,23.07,75.39,55.04,13
2021-12-17,24.63,66.36,53.89,9
2021-12-18,21.57,99.11,57.62,18
2021-12-19,25.55,66.06,57.99,12
2021-12-20,26.38,63.96,55.41,12
2021-12-21,22.3,110.09,55.31,16
2021-12-22,24.24,79.8,59.86,11
2021-12-23,25.95,131.28,59.16,15
2021-12-24,24.16,105.54,58.63,15
2021-12-25,25.54,65.69,49.41,9
2021-12-26,23.82,72.23,52.84,13
2021-12-27,24.03,110.71,64.22,16
2021-12-28,23.08,98.93,51.36,12
2021-12-29,25.43,78.84,58.1,12
2021-12-30,26.58,109.96,57.25,14
2021-12-31,27.22,59.81,54.25,11
2022-01-01,27.87,70.5,57.94,14
2022-01-02,26.61,70.91,61.0,14
2022-01-03,27.28,102.6,56.37,12
2022-01-04,25.0,80.57,61.54,13
2022-01-05,26.42,88.94,66.58,15
2022-01-06,24.48,100.28,64.09,13
2022-01-07,26.63,123.84,67.03,17
2022-01-08,26.09,100.68,68.18,15
2022-01-09,25.66,91.1,66.65,14
2022-01-10,25.99,129.37,73.18,16
2022-01-11,25.2,139.59,62.97,16
2022-01-12,22.05,143.28,55.58,13
2022-01-13,24.5,98.2,54.48,16
2022-01-14,28.28,99.23,64.87,12
2022-01-15,26.12,141.82,64.17,18
2022-01-16,26.26,122.51,66.92,14
2022-01-17,24.53,98.42,71.59,17
2022-01-18,25.25,129.38,67.96,19
2022-01-19,28.18,121.98,63.98,16
2022-01-20,22.2,85.08,62.38,12
2022-01-21,26.89,146.77,61.69,20
2022-01-22,27.03,114.2,74.72,17
2022-01-23,27.99,89.67,54.55,16
2022-01-24,26.42,150.07,64.69,17
2022-01-25,27.63,101.08,68.33,16
2022-01-26,26.9,129.79,71.98,13
2022-01-27,27.19,122.07,63.21,17
2022-01-28,25.94,142.97,65.09,19
2022-01-29,28.58,116.83,68.46,17
2022-01-30,26.23,162.92,68.27,17
2022-01-31,29.77,119.43,65.04,14
2022-02-01,28.59,136.99,71.3,17
2022-02-02,28.33,121.99,72.21,17
2022-02-03,27.04,112.99,75.85,13
2022-02-04,28.7,128.29,84.32,15
2022-02-05,26.71,120.01,74.4,18
2022-02-06,27.45,108.75,75.06,14
2022-02-07,28.48,113.93,73.23,15
2022-02-08,28.0,115.02,71.86,15
2022-02-09,28.59,119.12,76.04,17
2022-02-10,29.88,145.39,70.73,17
2022-02-11,26.42,178.05,72.26,20
2022-02-12,30.04,123.43,75.54,16
2022-02-13,28.81,116.92,73.55,17
2022-02-14,27.65,144.79,77.95,15
2022-02-15,24.49,161.86,77.31,16
2022-02-16,31.0,163.59,75.7,17
2022-02-17,28.99,193.4,82.21,19
2022-02-18,30.97,159.72,84.42,19
2022-02-19,26.3,161.7,79.58,19
2022-02-20,30.02,162.94,79.35,19
2022-02-21,29.96,165.46,73.0,18
2022-02-22,29.21,150.3,76.28,16
2022-02-23,30.85,145.77,79.49,15
2022-02-24,29.63,120.74,85.7,17
2022-02-25,30.47,135.37,69.35,15
2022-02-26,30.05,158.87,86.75,17
2022-02-27,30.18,143.84,79.64,16
2022-02-28,27.63,115.86,76.5,17
2022-03-01,26.87,119.67,79.13,15
2022-03-02,29.22,165.23,80.16,20
2022-03-03,29.04,105.46,80.69,16
2022-03-04,30.12,131.74,72.64,15
2022-03-05,28.46,136.05,83.76,18
2022-03-06,30.79,134.8,82.39,21
2022-03-07,27.61,106.03,78.95,15
2022-03-08,29.1,122.12,89.61,20
2022-03-09,29.91,155.81,83.19,18
2022-03-10,30.83,196.17,76.02,22
2022-03-11,26.6,141.3,78.88,18
2022-03-12,32.45,198.87,83.89,18
2022-03-13,31.45,135.87,84.86,15
2022-03-14,29.05,137.29,75.66,16
2022-03-15,30.01,149.07,86.35,18
2022-03-16,31.26,144.33,85.28,18
2022-03-17,28.82,168.26,83.23,21
2022-03-18,32.54,165.94,73.65,17
2022-03-19,29.98,158.42,79.52,20
2022-03-20,28.77,183.29,84.82,18
2022-03-21,27.55,168.42,81.97,17
2022-03-22,28.38,141.45,81.81,14
2022-03-23,29.42,199.85,78.35,21
2022-03-24,32.18,140.68,80.17,18
2022-03-25,27.04,138.16,78.1,14
2022-03-26,31.58,173.29,78.17,18
2022-03-27,27.6,120.11,80.46,19
2022-03-28,29.15,150.25,87.44,19
2022-03-29,29.14,162.92,84.74,16
2022-03-30,28.78,134.17,81.8,16
2022-03-31,28.61,144.61,84.4,17
2022-04-01,28.94,100.17,71.12,17
2022-04-02,25.93,136.46,73.11,16
2022-04-03,28.39,152.99,85.89,17
2022-04-04,29.85,107.06,68.62,17
2022-04-05,32.54,124.84,87.58,15
2022-04-06,29.72,173.6,75.76,19
2022-04-07,29.12,139.99,75.73,16
2022-04-08,30.39,178.61,76.77,19
2022-04-09,27.11,173.84,79.77,19
2022-04-10,28.55,128.92,83.24,17
2022-04-11,27.81,157.26,77.37,22
2022-04-12,29.64,117.79,80.23,13
2022-04-13,29.92,163.03,79.96,19
2022-04-14,30.44,148.22,82.03,16
2022-04-15,30.03,166.34,78.27,18
2022-04-16,31.25,103.31,82.23,14
2022-04-17,30.31,172.41,76.94,18
2022-04-18,28.46,118.1,84.54,15
2022-04-19,29.83,125.34,75.04,16
2022-04-20,30.62,145.92,77.63,17
2022-04-21,31.18,168.69,68.07,17
2022-04-22,30.78,143.35,79.43,19
2022-04-23,29.46,107.97,80.6,15
2022-04-24,30.6,151.14,77.65,17
2022-04-25,30.94,125.25,75.35,14
2022-04-26,29.51,132.66,80.29,15
2022-04-27,31.56,146.6,75.24,16
2022-04-28,27.44,192.86,84.71,20
2022-04-29,27.13,138.58,75.99,21
2022-04-30,29.46,171.35,68.11,16
2022-05-01,29.32,119.27,86.0,16
2022-05-02,29.91,125.92,86.63,14
2022-05-03,28.62,166.45,78.48,16
2022-05-04,26.28,186.09,80.95,16
2022-05-05,29.23,127.98,70.65,17
2022-05-06,31.6,155.18,77.83,21
2022-05-07,30.74,152.23,76.1,14
2022-05-08,28.27,113.27,74.31,15
2022-05-09,26.81,173.31,75.05,16
2022-05-10,28.75,129.19,82.19,17
2022-05-11,29.21,143.3,79.91,17
2022-05-12,29.87,139.53,79.66,15
2022-05-13,29.03,144.3,72.33,17
2022-05-14,27.62,152.88,78.87,19
2022-05-15,28.61,115.33,77.07,16
2022-05-16,26.88,118.56,77.34,15
2022-05-17,26.87,153.44,65.73,16
2022-05-18,27.59,119.78,77.9,20
2022-05-19,26.63,207.03,63.54,19
2022-05-20,28.54,95.34,72.87,14
2022-05-21,28.2,126.47,65.54,17
2022-05-22,28.06,151.09,71.72,16
2022-05-23,29.63,136.53,77.54,15
2022-05-24,29.0,94.76,77.35,16
2022-05-25,27.65,151.43,72.21,16
2022-05-26,26.92,93.14,74.77,13
2022-05-27,28.83,123.22,75.51,15
2022-05-28,27.55,161.96,64.78,16
2022-05-29,26.86,143.94,72.14,15
2022-05-30,26.71,109.85,74.87,13
2022-05-31,26.44,144.22,73.38,18
2022-06-01,27.51,135.04,75.14,16
2022-06-02,27.79,90.08,63.18,15
2022-06-03,27.97,150.4,76.05,15
2022-06-04,27.86,137.07,71.42,14
2022-06-05,28.05,128.53,67.84,13
2022-06-06,26.84,137.24,73.12,17
2022-06-07,25.36,131.06,60.6,16
2022-06-08,26.25,99.72,74.49,15
2022-06-09,25.24,115.25,69.25,16
2022-06-10,26.94,145.4,60.0,16
2022-06-11,28.11,119.69,70.15,17
2022-06-12,25.42,125.44,66.63,16
2022-06-13,28.48,118.67,70.1,16
2022-06-14,27.39,117.61,67.54,13
2022-06-15,26.63,81.19,66.37,11
2022-06-16,28.02,120.62,67.49,16
2022-06-17,28.15,153.45,70.21,17
2022-06-18,25.87,120.41,54.94,12
2022-06-19,25.91,89.02,55.16,13
2022-06-20,26.86,90.04,60.8,15
2022-06-21,27.12,121.03,63.18,14
2022-06-22,24.15,110.54,69.61,15
2022-06-23,26.02,88.35,61.71,14
2022-06-24,23.62,97.04,62.96,13
2022-06-25,27.03,68.56,54.89,13
2022-06-26,25.74,95.73,57.41,20
2022-06-27,25.81,102.92,68.71,16
2022-06-28,25.26,106.55,60.0,14
2022-06-29,23.67,110.05,66.13,16
2022-06-30,22.67,95.55,60.84,15
2022-07-01,26.68,85.22,54.85,14
2022-07-02,26.23,100.75,69.01,15
2022-07-03,23.85,84.74,57.22,13
2022-07-04,26.08,54.05,64.49,11
2022-07-05,24.23,118.88,53.95,14
2022-07-06,24.35,69.34,49.14,12
2022-07-07,26.1,110.95,62.88,14
2022-07-08,23.9,105.27,58.86,13
2022-07-09,24.24,134.67,61.17,18
2022-07-10,24.9,68.42,62.25,13
2022-07-11,24.6,90.14,51.86,16
2022-07-12,25.42,85.02,56.03,15
2022-07-13,23.95,95.6,54.24,18
2022-07-14,23.06,119.74,46.65,15
2022-07-15,22.81,58.87,58.74,11
2022-07-16,24.84,101.56,55.85,16
2022-07-17,23.67,43.11,56.16,12
2022-07-18,20.64,69.12,63.3,14
2022-07-19,23.18,73.41,56.59,13
2022-07-20,23.84,96.41,50.13,18
2022-07-21,26.02,86.84,67.14,13
2022-07-22,20.66,76.57,54.63,16
2022-07-23,24.49,96.59,56.46,13
2022-07-24,21.12,88.53,47.55,12
2022-07-25,21.59,66.22,47.67,10
2022-07-26,21.69,86.49,52.62,10
2022-07-27,23.83,60.56,56.63,11
2022-07-28,20.71,76.48,62.52,13
2022-07-29,23.4,61.28,49.44,11
2022-07-30,21.55,80.81,43.25,13
2022-07-31,20.79,65.56,50.66,10
2022-08-01,24.98,87.69,56.0,13
2022-08-02,20.55,63.92,49.45,13
2022-08-03,22.08,39.8,50.28,9
2022-08-04,24.38,43.62,53.59,11
2022-08-05,25.18,94.76,40.71,12
2022-08-06,24.83,81.43,44.92,16
2022-08-07,25.94,49.78,51.18,12
2022-08-08,19.88,88.51,47.16,12
2022-08-09,20.93,66.18,44.11,11
2022-08-10,20.31,80.0,55.58,11
2022-08-11,22.74,77.82,49.29,10
2022-08-12,20.47,21.35,48.16,8
2022-08-13,21.15,67.26,51.69,11
2022-08-14,23.81,64.54,42.11,10
2022-08-15,21.28,95.72,46.23,12
2022-08-16,22.06,45.71,53.21,9
2022-08-17,22.07,59.94,44.99,12
2022-08-18,22.16,33.61,45.88,11
2022-08-19,23.25,37.84,37.9,10
2022-08-20,22.1,79.32,50.34,11
2022-08-21,22.33,17.58,49.28,8
2022-08-22,21.87,51.06,38.66,8
2022-08-23,19.07,48.24,40.64,10
2022-08-24,19.44,48.39,51.13,14
2022-08-25,22.44,50.22,37.73,14
2022-08-26,23.75,65.64,49.45,15
2022-08-27,20.73,40.23,40.21,12
2022-08-28,20.46,51.78,39.97,11
2022-08-29,23.56,44.41,47.63,12
2022-08-30,19.44,83.85,43.43,10
2022-08-31,17.59,40.02,42.4,12
2022-09-01,19.95,55.16,40.97,9
2022-09-02,19.95,72.96,46.51,12
2022-09-03,19.76,55.53,46.81,14
2022-09-04,21.63,62.34,30.0,11
2022-09-05,22.32,61.4,37.88,11
2022-09-06,19.27,23.2,35.92,11
2022-09-07,19.42,36.86,46.86,14
2022-09-08,21.78,47.31,50.72,15
2022-09-09,17.89,65.89,41.28,10
2022-09-10,18.73,59.39,36.16,10
2022-09-11,20.58,44.79,43.56,10
2022-09-12,19.87,66.66,48.11,13
2022-09-13,20.3,54.51,36.61,10
2022-09-14,19.28,67.92,46.68,12
2022-09-15,19.72,77.39,37.65,13
2022-09-16,19.71,40.17,45.93,10
2022-09-17,21.25,67.03,34.94,12
2022-09-18,22.43,39.39,38.37,12
2022-09-19,19.96,65.72,45.85,14
2022-09-20,18.27,76.24,33.15,11
2022-09-21,15.59,44.24,42.87,12
